14-07-2023 10:50:47 :: Abrindo URL
14-07-2023 10:51:03 :: Iniciando a coleta
14-07-2023 10:51:18 :: ADD - {'position': '144', 'movie': 'Jurassic Park', 'year': '1993', 'duration': '2h 7m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '145', 'movie': 'Uma Mente Brilhante', 'year': '2001', 'duration': '2h 15m', 'rating': '12', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '146', 'movie': 'O Tesouro da Sierra Madre', 'year': '1948', 'duration': '2h 6m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '147', 'movie': 'Yojimbo, o Guarda-Costas', 'year': '1961', 'duration': '1h 50m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '148', 'movie': 'Onde os Fracos Não Têm Vez', 'year': '2007', 'duration': '2h 2m', 'rating': '16', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '149', 'movie': 'Monty Python em Busca do Cálice Sagrado', 'year': '1975', 'duration': '1h 31m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '150', 'movie': 'Kill Bill: Volume 1', 'year': '2003', 'duration': '1h 51m', 'rating': '18', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '151', 'movie': 'Fugindo do Inferno', 'year': '1963', 'duration': '2h 52m', 'rating': '12', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '152', 'movie': 'O Enigma de Outro Mundo', 'year': '1982', 'duration': '1h 49m', 'rating': '14', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:19 :: ADD - {'position': '153', 'movie': 'Rashomon', 'year': '1950', 'duration': '1h 28m', 'rating': '14', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '154', 'movie': 'Procurando Nemo', 'year': '2003', 'duration': '1h 40m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '155', 'movie': 'Homem-Aranha: Sem Volta para Casa', 'year': '2021', 'duration': '2h 28m', 'rating': '12', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '156', 'movie': 'O Homem Elefante', 'year': '1980', 'duration': '2h 4m', 'rating': '10', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '157', 'movie': 'Chinatown', 'year': '1974', 'duration': '2h 10m', 'rating': '12', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '158', 'movie': 'V de Vingança', 'year': '2005', 'duration': '2h 12m', 'rating': '16', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '159', 'movie': 'Touro Indomável', 'year': '1980', 'duration': '2h 9m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '160', 'movie': 'E o Vento Levou', 'year': '1939', 'duration': '3h 58m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '161', 'movie': 'Disque M para Matar', 'year': '1954', 'duration': '1h 45m', 'rating': '16', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:20 :: ADD - {'position': '162', 'movie': 'O Castelo Animado', 'year': '2004', 'duration': '1h 59m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '163', 'movie': 'Jogos, Trapaças e Dois Canos Fumegantes', 'year': '1998', 'duration': '1h 47m', 'rating': '18', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '164', 'movie': 'Divertida Mente', 'year': '2015', 'duration': '1h 35m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '165', 'movie': 'O Segredo dos Seus Olhos', 'year': '2009', 'duration': '2h 9m', 'rating': '16', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '166', 'movie': 'Os Suspeitos', 'year': '2013', 'duration': '2h 33m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '167', 'movie': 'Três Anúncios para um Crime', 'year': '2017', 'duration': '1h 55m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '168', 'movie': 'A Ponte do Rio Kwai', 'year': '1957', 'duration': '2h 41m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '169', 'movie': 'Trainspotting: Sem Limites', 'year': '1996', 'duration': '1h 33m', 'rating': '18', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '170', 'movie': 'Fargo: Uma Comédia de Erros', 'year': '1996', 'duration': '1h 38m', 'rating': '18', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:21 :: ADD - {'position': '171', 'movie': 'Guerreiro', 'year': '2011', 'duration': '2h 20m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '172', 'movie': 'Gran Torino', 'year': '2008', 'duration': '1h 56m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '173', 'movie': 'Prenda-me se for Capaz', 'year': '2002', 'duration': '2h 21m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '174', 'movie': 'Meu Amigo Totoro', 'year': '1988', 'duration': '1h 26m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '175', 'movie': 'Menina de Ouro', 'year': '2004', 'duration': '2h 12m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '176', 'movie': 'Filhos do Paraíso', 'year': '1997', 'duration': '1h 29m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '177', 'movie': 'Klaus', 'year': '2019', 'duration': '1h 36m', 'rating': '10', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '178', 'movie': 'Harry Potter e as Relíquias da Morte - Parte 2', 'year': '2011', 'duration': '2h 10m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '179', 'movie': 'Blade Runner: O Caçador de Androides', 'year': '1982', 'duration': '1h 57m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '180', 'movie': 'Em Busca do Ouro', 'year': '1925', 'duration': '1h 35m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:22 :: ADD - {'position': '181', 'movie': '12 Anos de Escravidão', 'year': '2013', 'duration': '2h 14m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '182', 'movie': 'Antes do Amanhecer', 'year': '1995', 'duration': '1h 41m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '183', 'movie': 'O Grande Hotel Budapeste', 'year': '2014', 'duration': '1h 39m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '184', 'movie': 'Ben-Hur', 'year': '1959', 'duration': '3h 32m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '185', 'movie': 'Garota Exemplar', 'year': '2014', 'duration': '2h 29m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '186', 'movie': 'Sindicato de Ladrões', 'year': '1954', 'duration': '1h 48m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '187', 'movie': 'Barry Lyndon', 'year': '1975', 'duration': '3h 5m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '188', 'movie': 'A General', 'year': '1926', 'duration': '1h 18m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '189', 'movie': 'Morangos Silvestres', 'year': '1957', 'duration': '1h 31m', 'rating': '10', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '190', 'movie': 'Em Nome do Pai', 'year': '1993', 'duration': '2h 13m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '191', 'movie': 'O Franco Atirador', 'year': '1978', 'duration': '3h 3m', 'rating': '18', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:23 :: ADD - {'position': '192', 'movie': 'Até o Último Homem', 'year': '2016', 'duration': '2h 19m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '193', 'movie': 'O 3º Homem', 'year': '1949', 'duration': '1h 44m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '194', 'movie': 'Memórias de um Assassino', 'year': '2003', 'duration': '2h 11m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '195', 'movie': 'O Salário do Medo', 'year': '1953', 'duration': '2h 11m', 'rating': '16', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '196', 'movie': 'Bancando o Águia', 'year': '1924', 'duration': '45m', 'rating': 'Passed', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '197', 'movie': 'Relatos Selvagens', 'year': '2014', 'duration': '2h 2m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '198', 'movie': 'Mad Max: Estrada da Fúria', 'year': '2015', 'duration': '2h', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '199', 'movie': 'A Mulher Faz o Homem', 'year': '1939', 'duration': '2h 9m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '200', 'movie': 'Sociedade dos Poetas Mortos', 'year': '1989', 'duration': '2h 8m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '201', 'movie': 'Mary e Max: Uma Amizade Diferente', 'year': '2009', 'duration': '1h 32m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:24 :: ADD - {'position': '202', 'movie': 'Monstros SA', 'year': '2001', 'duration': '1h 32m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '203', 'movie': 'Como Treinar o Seu Dragão', 'year': '2010', 'duration': '1h 38m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '204', 'movie': 'Tubarão', 'year': '1975', 'duration': '2h 4m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '205', 'movie': 'O Sétimo Selo', 'year': '1957', 'duration': '1h 36m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '206', 'movie': 'O Quarto de Jack', 'year': '2015', 'duration': '1h 58m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '207', 'movie': 'Era uma Vez em Tóquio', 'year': '1953', 'duration': '2h 16m', 'rating': '10', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '208', 'movie': 'O Grande Lebowski', 'year': '1998', 'duration': '1h 57m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '209', 'movie': 'Ford vs Ferrari', 'year': '2019', 'duration': '2h 32m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '210', 'movie': 'O Martírio de Joana DArc', 'year': '1928', 'duration': '1h 50m', 'rating': '14', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:25 :: ADD - {'position': '211', 'movie': 'Ratatouille', 'year': '2007', 'duration': '1h 51m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '212', 'movie': 'Hotel Ruanda', 'year': '2004', 'duration': '2h 1m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '213', 'movie': 'Rocky: Um Lutador', 'year': '1976', 'duration': '2h', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '214', 'movie': 'Platoon', 'year': '1986', 'duration': '2h', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '215', 'movie': 'Logan', 'year': '2017', 'duration': '2h 17m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '216', 'movie': 'Spotlight: Segredos Revelados', 'year': '2015', 'duration': '2h 9m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '217', 'movie': 'O Exterminador do Futuro', 'year': '1984', 'duration': '1h 47m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '218', 'movie': 'Jai Bhim', 'year': '2021', 'duration': '2h 44m', 'rating': 'TV-MA', 'rate': '8.8', 'history_id': 11}
14-07-2023 10:51:26 :: ADD - {'position': '219', 'movie': 'Guardiões da Galáxia Vol 3', 'year': '2023', 'duration': '2h 30m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '220', 'movie': 'Antes do Pôr do Sol', 'year': '2004', 'duration': '1h 20m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '221', 'movie': 'Rush: No Limite da Emoção', 'year': '2013', 'duration': '2h 3m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '222', 'movie': 'Rede de Intrigas', 'year': '1976', 'duration': '2h 1m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '223', 'movie': 'Conta Comigo', 'year': '1986', 'duration': '1h 29m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '224', 'movie': 'Os Melhores Anos de Nossa Vida', 'year': '1946', 'duration': '2h 50m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '225', 'movie': 'Na Natureza Selvagem', 'year': '2007', 'duration': '2h 28m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '226', 'movie': 'O Mágico de Oz', 'year': '1939', 'duration': '1h 42m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:27 :: ADD - {'position': '227', 'movie': 'O Ódio', 'year': '1995', 'duration': '1h 38m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:28 :: ADD - {'position': '228', 'movie': 'Os Incríveis', 'year': '2004', 'duration': '1h 55m', 'rating': 'Livre', 'rate': '8.0', 'history_id': 11}
14-07-2023 10:51:28 :: ADD - {'position': '229', 'movie': 'O Exorcista', 'year': '1973', 'duration': '2h 2m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:28 :: ADD - {'position': '230', 'movie': 'Piratas do Caribe: A Maldição do Pérola Negra', 'year': '2003', 'duration': '2h 23m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:28 :: ADD - {'position': '231', 'movie': 'Ser ou Não Ser', 'year': '1942', 'duration': '1h 39m', 'rating': 'Livre', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:28 :: ADD - {'position': '232', 'movie': 'Feitiço do Tempo', 'year': '1993', 'duration': '1h 41m', 'rating': '12', 'rate': '8.0', 'history_id': 11}
14-07-2023 10:51:28 :: ADD - {'position': '233', 'movie': 'A Batalha de Argel', 'year': '1966', 'duration': '2h 1m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:28 :: ADD - {'position': '234', 'movie': 'Meu Pai e Meu Filho', 'year': '2005', 'duration': '1h 52m', 'rating': 'Not Rated', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:29 :: ADD - {'position': '235', 'movie': 'As Vinhas da Ira', 'year': '1940', 'duration': '2h 9m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:29 :: ADD - {'position': '236', 'movie': 'Sempre ao Seu Lado', 'year': '2009', 'duration': '1h 33m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:29 :: ADD - {'position': '237', 'movie': 'A Criada', 'year': '2016', 'duration': '2h 25m', 'rating': '18', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:29 :: ADD - {'position': '238', 'movie': 'A Canção da Estrada', 'year': '1955', 'duration': '2h 5m', 'rating': '12', 'rate': '8.2', 'history_id': 11}
14-07-2023 10:51:29 :: ADD - {'position': '239', 'movie': 'Amores Brutos', 'year': '2000', 'duration': '2h 34m', 'rating': '16', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:29 :: ADD - {'position': '240', 'movie': 'Rebecca, a Mulher Inesquecível', 'year': '1940', 'duration': '2h 10m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:30 :: ADD - {'position': '241', 'movie': 'Rebeldia Indomável', 'year': '1967', 'duration': '2h 7m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:30 :: ADD - {'position': '242', 'movie': 'A Noviça Rebelde', 'year': '1965', 'duration': '2h 52m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:30 :: ADD - {'position': '243', 'movie': 'Aconteceu Naquela Noite', 'year': '1934', 'duration': '1h 45m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:30 :: ADD - {'position': '244', 'movie': 'Os Incompreendidos', 'year': '1959', 'duration': '1h 39m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:30 :: ADD - {'position': '245', 'movie': 'Quando Duas Mulheres Pecam', 'year': '1966', 'duration': '1h 25m', 'rating': '14', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:30 :: ADD - {'position': '246', 'movie': 'O Gigante de Ferro', 'year': '1999', 'duration': '1h 26m', 'rating': 'Livre', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:30 :: ADD - {'position': '247', 'movie': 'Histórias Cruzadas', 'year': '2011', 'duration': '2h 26m', 'rating': '12', 'rate': '8.1', 'history_id': 11}
14-07-2023 10:51:31 :: ADD - {'position': '248', 'movie': 'A Vida de Brian', 'year': '1979', 'duration': '1h 34m', 'rating': '14', 'rate': '8.0', 'history_id': 11}
14-07-2023 10:51:31 :: ADD - {'position': '249', 'movie': 'Aladdin', 'year': '1992', 'duration': '1h 30m', 'rating': 'Livre', 'rate': '8.0', 'history_id': 11}
14-07-2023 10:51:31 :: ADD - {'position': '250', 'movie': 'Dança com Lobos', 'year': '1990', 'duration': '3h 1m', 'rating': '14', 'rate': '8.0', 'history_id': 11}
14-07-2023 10:51:31 :: Salvando arquivos
14-07-2023 10:51:32 :: Incluindo itens ao banco de dados
